PathBank ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0012058,Cytokinins Degradation,Metabolic,PW_C057933,trans-zeatin riboside,,C16431,71693.0,,,C15H21N5O5,"(2R,3R,4S,5R)-2-(6-{[(2E)-4-hydroxy-3-methylbut-2-en-1-yl]amino}-9H-purin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",[H]\C(CNC1=C2N=CN(C2=NC=N1)[C@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@@]1([H])O)=C(\C)CO,"InChI=1S/C15H21N5O5/c1-8(4-21)2-3-16-13-10-14(18-6-17-13)20(7-19-10)15-12(24)11(23)9(5-22)25-15/h2,6-7,9,11-12,15,21-24H,3-5H2,1H3,(H,16,17,18)/b8-2+/t9-,11-,12-,15-/m1/s1",GOSWTRUMMSCNCW-HNNGNKQASA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C001894,β-D-Galactose,HMDB0003449,C00962,27667.0,,7296-64-2,C6H12O6,"(2R,3R,4S,5R,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4+,5-,6-/m1/s1",WQZGKKKJIJFFOK-FPRJBGLDSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C000093,D-Galactose,HMDB0000143,C00984,28061.0,,59-23-4,C6H12O6,"(2S,3R,4S,5R,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4+,5-,6+/m1/s1",WQZGKKKJIJFFOK-PHYPRBDBSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C000414,Adenosine triphosphate,HMDB0000538,C00002,15422.0,DB00171,56-65-5,C10H16N5O13P3,"({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",ZKHQWZAMYRWXGA-KQYNXXCUSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C000504,Galactose 1-phosphate,HMDB0000645,C00446,17973.0,DB02317,2255-14-3,C6H13O9P,"{[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phosphonic acid",OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@H]1O,"InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3+,4+,5-,6-/m1/s1",HXXFSFRBOHSIMQ-FPRJBGLDSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C001034,Adenosine diphosphate,HMDB0001341,C00008,16761.0,,58-64-0,C10H15N5O10P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",XTWYTFMLZFPYCI-KQYNXXCUSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C000193,Uridine diphosphate glucose,HMDB0000286,C00029,,DB01861,133-89-1,C15H24N2O17P2,"[({[(2R,3S,4R,5R)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})phosphinic acid",OC[C@@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/t5-,6-,8-,9-,10+,11-,12-,13-,14?/m0/s1",HSCJRCZFDFQWRP-LPTOLDDLSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C001207,Glucose 1-phosphate,HMDB0001586,C00103,16077.0,,59-56-3,C6H13O9P,"{[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phosphonic acid",OC[C@H]1OC(OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1",HXXFSFRBOHSIMQ-GASJEMHNSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C042663,UDP-galactose,,,,,,C15H22N2Na2O17P2,"disodium 1-[(3R,4S,5R)-3,4-dihydroxy-5-({[hydroxy({[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})phosphoryl phosphonato]oxy}methyl)oxolan-2-yl]-2-oxo-1,2-dihydropyrimidin-4-olate",[Na+].[Na+].[H][C@]1(COP([O-])(=O)OP(O)(=O)OC2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)OC([H])(N2C=CC([O-])=NC2=O)[C@]([H])(O)[C@]1([H])O,"InChI=1S/C15H24N2O17P2.2Na/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25;;/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25);;/q;2*+1/p-2",PKJQEQVCYGYYMM-UHFFFAOYSA-L
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846.0,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C001083,Glucose 6-phosphate,HMDB0001401,C00092,4170.0,,56-73-5,C6H13O9P,"{[(2R,3S,4S,5R)-3,4,5,6-tetrahydroxyoxan-2-yl]methoxy}phosphonic acid",OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1",NBSCHQHZLSJFNQ-GASJEMHNSA-N
SMP0012059,D-Galactose Degradation (Leloir pathway),Metabolic,PW_C000423,Magnesium,HMDB0000547,C00305,18420.0,DB01378,22537-22-0,Mg,magnesium(2+) ion,[Mg++],InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C000137,myo-Inositol,HMDB0000211,C00137,17268.0,DB13178,87-89-8,C6H12O6,"(1R,2R,3r,4S,5S,6s)-cyclohexane-1,2,3,4,5,6-hexol",O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",CDAISMWEOUEBRE-GPIVLXJGSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C000064,Cytidine monophosphate,HMDB0000095,C00055,17361.0,,63-37-6,C9H14N3O8P,"{[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphonic acid",NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1",IERHLVCPSMICTF-XVFCMESISA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C000423,Magnesium,HMDB0000547,C00305,18420.0,DB01378,22537-22-0,Mg,magnesium(2+) ion,[Mg++],InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C000414,Adenosine triphosphate,HMDB0000538,C00002,15422.0,DB00171,56-65-5,C10H16N5O13P3,"({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",ZKHQWZAMYRWXGA-KQYNXXCUSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C001034,Adenosine diphosphate,HMDB0001341,C00008,16761.0,,58-64-0,C10H15N5O10P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",XTWYTFMLZFPYCI-KQYNXXCUSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C001155,"Inositol 1,4,5-trisphosphate",HMDB0001498,C01245,16595.0,,85166-31-0,C6H15O15P3,"{[(1R,2S,3R,4R,5S,6R)-2,3,5-trihydroxy-4,6-bis(phosphonooxy)cyclohexyl]oxy}phosphonic acid",O[C@@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@@H]1OP(O)(O)=O,"InChI=1S/C6H15O15P3/c7-1-2(8)5(20-23(13,14)15)6(21-24(16,17)18)3(9)4(1)19-22(10,11)12/h1-9H,(H2,10,11,12)(H2,13,14,15)(H2,16,17,18)/t1-,2+,3+,4-,5-,6-/m1/s1",MMWCIQZXVOZEGG-XJTPDSDZSA-N
SMP0012029,"D-myo-Inositol (1,4,5)-Trisphosphate Biosynthesis",Metabolic,PW_C000353,Calcium,HMDB0000464,C00076,29108.0,DB01373,14127-61-8,Ca,calcium(2+) ion,[Ca++],InChI=1S/Ca/q+2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C001039,Isopentenyl pyrophosphate,HMDB0001347,C00129,16584.0,DB04714,358-71-4,C5H12O7P2,({hydroxy[(3-methylbut-3-en-1-yl)oxy]phosphoryl}oxy)phosphonic acid,CC(=C)CCOP(O)(=O)OP(O)(O)=O,"InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h1,3-4H2,2H3,(H,9,10)(H2,6,7,8)",NUHSROFQTUXZQQ-UHFFFAOYSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000874,Dimethylallylpyrophosphate,HMDB0001120,C00235,16057.0,DB01785,358-72-5,C5H12O7P2,({hydroxy[(3-methylbut-2-en-1-yl)oxy]phosphoryl}oxy)phosphonic acid,CC(C)=CCO[P@](O)(=O)OP(O)(O)=O,"InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h3H,4H2,1-2H3,(H,9,10)(H2,6,7,8)",CBIDRCWHNCKSTO-UHFFFAOYSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000423,Magnesium,HMDB0000547,C00305,18420.0,DB01378,22537-22-0,Mg,magnesium(2+) ion,[Mg++],InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C001170,Flavin Mononucleotide,HMDB0001520,C00061,17621.0,DB03247,146-17-8,C17H21N4O9P,"{[(2R,3S,4S)-5-{7,8-dimethyl-2,4-dioxo-2H,3H,4H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl]oxy}phosphonic acid",CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=NC(=O)NC(=O)C1=N2,"InChI=1S/C17H21N4O9P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(25)20-17(26)19-15)5-11(22)14(24)12(23)6-30-31(27,28)29/h3-4,11-12,14,22-24H,5-6H2,1-2H3,(H,20,25,26)(H2,27,28,29)/t11-,12+,14-/m0/s1",FVTCRASFADXXNN-SCRDCRAPSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000993,Geranyl-PP,HMDB0001285,C00341,17211.0,DB02552,763-10-0,C10H20O7P2,"[({[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}(hydroxy)phosphoryl)oxy]phosphonic acid",CC(C)=CCC\C(C)=C\CO[P@@](=O)(O)OP(=O)(O)O,"InChI=1S/C10H20O7P2/c1-9(2)5-4-6-10(3)7-8-16-19(14,15)17-18(11,12)13/h5,7H,4,6,8H2,1-3H3,(H,14,15)(H2,11,12,13)/b10-7+",GVVPGTZRZFNKDS-JXMROGBWSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000170,Pyrophosphate,HMDB0000250,C00013,18361.0,DB04160,14000-31-8,O7P2,(phosphonooxy)phosphonic acid,[O-]P([O-])(=O)OP([O-])([O-])=O,"InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)/p-4",XPPKVPWEQAFLFU-UHFFFAOYSA-J
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000768,Farnesyl pyrophosphate,HMDB0000961,C00448,17407.0,DB07780,372-97-4,C15H28O7P2,"{[hydroxy({[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]oxy})phosphoryl]oxy}phosphonic acid",[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C,"InChI=1S/C15H28O7P2/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-21-24(19,20)22-23(16,17)18/h7,9,11H,5-6,8,10,12H2,1-4H3,(H,19,20)(H2,16,17,18)/b14-9+,15-11+",VWFJDQUYCIWHTN-YFVJMOTDSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000175,Squalene,HMDB0000256,C00751,15440.0,,111-02-4,C30H50,"(6Z,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene",CC(C)=CCC\C(C)=C/CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,"InChI=1S/C30H50/c1-25(2)15-11-19-29(7)23-13-21-27(5)17-9-10-18-28(6)22-14-24-30(8)20-12-16-26(3)4/h15-18,23-24H,9-14,19-22H2,1-8H3/b27-17+,28-18+,29-23-,30-24+",YYGNTYWPHWGJRM-FLHYQJCXSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846.0,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C001065,Oxygen,HMDB0001377,C00007,15379.0,,7782-44-7,O2,oxidanone,O=O,InChI=1S/O2/c1-2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000924,"(S)-2,3-Epoxysqualene",HMDB0001188,C01054,15441.0,,9029-62-3,C30H50O,"(3S)-2,2-dimethyl-3-[(3E,7E,11E,15E)-3,7,12,16,20-pentamethylhenicosa-3,7,11,15,19-pentaen-1-yl]oxirane",CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CC[C@@H]1OC1(C)C,"InChI=1S/C30H50O/c1-24(2)14-11-17-27(5)20-12-18-25(3)15-9-10-16-26(4)19-13-21-28(6)22-23-29-30(7,8)31-29/h14-16,20-21,29H,9-13,17-19,22-23H2,1-8H3/b25-15+,26-16+,27-20+,28-21+/t29-/m0/s1",QYIMSPSDBYKPPY-RSKUXYSASA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0012042,Epoxysqualene Biosynthesis,Metabolic,PW_C000964,FAD,HMDB0001248,C00016,16238.0,DB03147,146-14-5,C27H33N9O15P2,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}[({[(2R,3S,4S)-5-{7,8-dimethyl-2,4-dioxo-2H,3H,4H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl]oxy}(hydroxy)phosphoryl)oxy]phosphinic acid",CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2,"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",VWWQXMAJTJZDQX-UYBVJOGSSA-N
SMP0012049,Farnesene Biosynthesis,Metabolic,PW_C001039,Isopentenyl pyrophosphate,HMDB0001347,C00129,16584.0,DB04714,358-71-4,C5H12O7P2,({hydroxy[(3-methylbut-3-en-1-yl)oxy]phosphoryl}oxy)phosphonic acid,CC(=C)CCOP(O)(=O)OP(O)(O)=O,"InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h1,3-4H2,2H3,(H,9,10)(H2,6,7,8)",NUHSROFQTUXZQQ-UHFFFAOYSA-N
SMP0012049,Farnesene Biosynthesis,Metabolic,PW_C000874,Dimethylallylpyrophosphate,HMDB0001120,C00235,16057.0,DB01785,358-72-5,C5H12O7P2,({hydroxy[(3-methylbut-2-en-1-yl)oxy]phosphoryl}oxy)phosphonic acid,CC(C)=CCO[P@](O)(=O)OP(O)(O)=O,"InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h3H,4H2,1-2H3,(H,9,10)(H2,6,7,8)",CBIDRCWHNCKSTO-UHFFFAOYSA-N
SMP0012049,Farnesene Biosynthesis,Metabolic,PW_C000423,Magnesium,HMDB0000547,C00305,18420.0,DB01378,22537-22-0,Mg,magnesium(2+) ion,[Mg++],InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
SMP0012049,Farnesene Biosynthesis,Metabolic,PW_C001170,Flavin Mononucleotide,HMDB0001520,C00061,17621.0,DB03247,146-17-8,C17H21N4O9P,"{[(2R,3S,4S)-5-{7,8-dimethyl-2,4-dioxo-2H,3H,4H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl]oxy}phosphonic acid",CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=NC(=O)NC(=O)C1=N2,"InChI=1S/C17H21N4O9P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(25)20-17(26)19-15)5-11(22)14(24)12(23)6-30-31(27,28)29/h3-4,11-12,14,22-24H,5-6H2,1-2H3,(H,20,25,26)(H2,27,28,29)/t11-,12+,14-/m0/s1",FVTCRASFADXXNN-SCRDCRAPSA-N
SMP0012049,Farnesene Biosynthesis,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
